,rating,movieId,title,genres
13804,2.5,69219.0,"Wing and the Thigh, The (L'aile ou la cuisse) (1976)",Comedy
13805,1.5,69222.0,Perched on a Tree (Sur un arbre perché) (1971),Comedy
13806,1.0,69224.0,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance
13807,2.0,69227.0,Ernest Rides Again (1993),Children|Comedy
13808,2.5,69231.0,Snug as a Bug (U Pana Boga za piecem) (1998),Comedy|Drama
13809,3.5,69233.0,Blind Husbands (1919),Drama|Romance
13810,0.5,69241.0,Berlin Alexanderplatz (1980),Drama
13811,2.5,69243.0,Before the Rains (2007),Drama|Romance|Thriller
13812,0.5,69251.0,Special (2006),Drama|Fantasy
13813,1.5,69253.0,New in Town (2009),Comedy|Romance
13814,3.0,69255.0,The Merry Widow (2007),Comedy|Drama
13815,4.5,69269.0,Salaam Namaste (2005),Comedy|Musical|Romance
13816,4.5,69275.0,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror
13817,2.0,69278.0,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi
13818,1.5,69280.0,"Clique, The (2008)",Comedy
13819,2.0,69284.0,Fatso (2008),Comedy
13820,3.5,69299.0,"Free Soul, A (1931)",Drama
13821,0.5,69302.0,Momma's Man (2008),Drama
13822,1.0,69304.0,Imagine That (2009),Comedy|Drama|Fantasy
13823,2.0,69306.0,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller
13824,4.0,69310.0,Hana and Alice (Hana to Arisu) (2004),Comedy|Drama
13825,3.0,69324.0,Flame and Citron (Flammen & Citronen) (2008),Action|Drama|War
13826,2.0,69332.0,Fade to Black (2006),Mystery|Thriller
13827,1.0,69336.0,In Therapy (Divã) (2009),Comedy|Drama|Romance
13828,3.0,69339.0,Chain Reaction (2006),Horror
13829,1.5,69341.0,Jekyll + Hyde (2006),Horror|Thriller
13830,2.0,69354.0,Went the Day Well? (1942),Thriller|War
13831,2.0,69356.0,Zulu Dawn (1979),Action|Drama|Thriller|War
13832,2.5,69358.0,American Violet (2008),Drama
13833,1.5,69361.0,Suspect X (Yôgisha X no kenshin) (2008),Crime|Drama|Mystery
13834,2.5,69370.0,Spiritual Kung Fu (Quan jing) (1978),Action
13835,0.5,69372.0,Big Man Japan (Dai-Nihonjin) (2007),Comedy|Sci-Fi
13836,3.0,69374.0,Wrestling Ernest Hemingway (1993),Drama|Romance
13837,3.0,69379.0,Cargo (2006),Adventure|Drama|Thriller
13838,3.5,69381.0,"Hitman, The (1991)",Action|Crime|Thriller
13839,3.5,69387.0,Goodbye Again (1961),Drama|Romance
13840,1.5,69394.0,"Stoning of Soraya M., The (2008)",Crime|Drama
13841,1.0,69406.0,"Proposal, The (2009)",Comedy|Romance
13842,1.5,69419.0,"Crawling Hand, The (1963)",Horror|Sci-Fi
13843,4.0,69421.0,Dillinger (1973),Action|Crime|Drama
13844,0.5,69429.0,Home from the Hill (1960),Drama|Romance
13845,0.5,69432.0,Small Town Gay Bar (2006),Documentary
13846,0.5,69436.0,Year One (2009),Adventure|Comedy
13847,3.0,69438.0,O'Horten (2007),Comedy|Drama
13848,2.5,69442.0,Pekka ja Pätkä neekereinä (1960),Comedy
13849,1.5,69444.0,5 Against the House (1955),Crime|Drama|Film-Noir
13850,2.0,69446.0,3 on a Couch (Three on a Couch) (1966),Comedy|Romance
13851,2.5,69448.0,Promise Me This (Zavet) (2007),Comedy
13852,2.5,69451.0,Mindwarp (1992),Horror|Sci-Fi|Thriller
13853,2.5,69453.0,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi
13854,1.0,69458.0,Tyson (2008),Documentary
13855,1.5,69460.0,Primary (1960),Documentary
13856,3.0,69464.0,Angels of the Universe (Englar alheimsins) (2000),Drama
13857,2.5,69466.0,"Alibi, The (Lies and Alibis) (2006)",Comedy|Drama|Romance
13858,3.5,69469.0,Garfield's Pet Force (2009),Animation
13859,1.5,69475.0,Dutchman (1967),Drama
13860,1.5,69481.0,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
13861,2.0,69483.0,"Not on Your Life (Verdugo, El) (Executioner, The) (1963)",Comedy|Drama
13862,2.0,69485.0,Air Hawks (1935),Action|Drama|Mystery|Romance|Sci-Fi
13863,4.0,69487.0,Anna Lucasta (1958),Drama
13864,2.0,69489.0,How I Unleashed World War II (Jak rozpetalem II wojne swiatowa) (1970),Comedy|War
13865,0.5,69493.0,Tu£sday (2008),Action|Crime|Mystery|Thriller
13866,1.0,69495.0,Breakfast with Scot (2007),Drama|Romance
13867,3.5,69498.0,"Ronde, La (1950)",Drama
13868,3.0,69500.0,Brunet Will Call (Brunet wieczorowa pora) (1976),Comedy
13869,1.0,69503.0,Going Berserk (1983),Comedy
13870,1.5,69506.0,Luther the Geek (1990),Horror
13871,1.0,69509.0,"Vampires, Les (1915)",Action|Adventure|Drama|Horror|Thriller
13872,1.0,69516.0,"Limits of Control, The (2009)",Crime|Drama|Film-Noir
13873,4.0,69518.0,Pornorama (2007),Comedy
13874,3.5,69521.0,Heavy Metal in Baghdad (2007),Documentary|Musical|War
13875,0.5,69524.0,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller
13876,1.5,69526.0,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
13877,2.0,69529.0,Home (2009),Documentary
13878,3.5,69542.0,K2 (1991),Adventure|Drama
13879,1.5,69552.0,Tulpan (2008),Comedy|Drama
13880,1.0,69559.0,"File on Thelma Jordan, The (1950)",Crime|Drama|Film-Noir|Mystery
13881,2.0,69565.0,Bling: A Planet Rock (2007),Documentary
13882,2.0,69569.0,Jet Pilot (1957),Drama
13883,0.5,69574.0,Phoebe in Wonderland (2008),Drama|Fantasy
13884,0.5,69604.0,Whatever Works (2009),Comedy|Romance
13885,3.0,69606.0,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance
13886,2.5,69609.0,Holly (2006),Drama
13887,3.5,69611.0,Hustle (1975),Crime|Drama|Mystery|Thriller
13888,2.0,69626.0,Houdini (1953),Drama
13889,4.5,69640.0,Public Enemies (2009),Crime|Drama|Thriller
13890,0.5,69644.0,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
13891,1.5,69652.0,120 (2008),Drama|War
13892,0.5,69654.0,Prison Break: The Final Break (2009),Action|Drama|Thriller
13893,2.0,69666.0,Samson and Delilah (2009),Drama
13894,0.5,69670.0,Final Approach (1991),Sci-Fi|Thriller
13895,2.0,69674.0,"Mob, The (1951)",Crime|Drama|Film-Noir
13896,1.0,69677.0,Daisy Kenyon (1947),Drama|Romance
13897,2.5,69685.0,Daria: Is It College Yet? (2002),Animation|Comedy
13898,2.0,69687.0,"Irene, Go Home! (Irena do domu!) (1955)",Comedy
13899,3.0,69689.0,Resan Till Melonia (1989),Adventure|Animation|Children|Fantasy
13900,2.0,69699.0,Love Streams (1984),Comedy|Drama
13901,3.0,69701.0,Blue Week (Sininen viikko) (1954),Drama|Romance
13902,4.0,69704.0,Night of the Living Dead 3D (2006),Adventure|Comedy|Fantasy|Horror
13903,4.0,69706.0,Mumia Abu-Jamal: A Case for Reasonable Doubt? (1997),Documentary
13904,2.0,69708.0,Off the Charts: The Song-Poem Story (2003),Documentary
13905,2.0,69712.0,My Sister's Keeper (2009),Drama
13906,3.5,69714.0,Kambakkht Ishq (Incredible Love) (2009),Action|Comedy|Musical
13907,2.5,69720.0,Hood of Horror (2006),Comedy|Drama|Horror
13908,2.5,69722.0,"Dirt Bike Kid, The (1985)",Children|Comedy|Fantasy
13909,2.0,69729.0,I Have Found It (Kandukondain Kandukondain) (2000),Comedy|Drama|Musical|Romance
13910,1.5,69732.0,Lady Death (2004),Action|Animation|Horror
13911,2.5,69744.0,Blonde Crazy (1931),Comedy|Crime|Drama|Romance
13912,1.0,69746.0,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror
13913,1.5,69748.0,Ranma ½: Nihao My Concubine (Ranma ½: Kessen Tôgenkyô! Hanayome o torimodose!!) (1992),Action|Adventure|Comedy|Fantasy|Romance
13914,1.0,69753.0,Pittsburgh (1942),Drama
13915,2.0,69755.0,"Lucky Texan, The (1934)",Romance|Western
13916,3.0,69757.0,(500) Days of Summer (2009),Comedy|Drama|Romance
13917,1.5,69761.0,Through the Olive Trees (Zire darakhatan zeyton) (1994),Drama
13918,2.0,69766.0,News from a Personal War (Notícias de uma Guerra Particular) (1999),Documentary
13919,2.0,69768.0,Magnificent Obsession (1935),Drama|Romance
13920,0.5,69771.0,7th Heaven (Seventh Heaven) (1927),Drama|Romance
13921,2.0,69773.0,Madame Bovary (1949),Drama|Romance
13922,3.0,69784.0,Brüno (Bruno) (2009),Comedy
13923,3.5,69786.0,"Boys: The Sherman Brothers' Story, The (2009)",Documentary
13924,2.5,69788.0,1939: Hollywood's Greatest Year (2009),Documentary
13925,1.0,69792.0,Madigan (1968),Crime|Drama
13926,1.5,69800.0,Toughguy (1995),Crime|Drama|Thriller
13927,0.5,69803.0,Pinchcliffe Grand Prix (Flåklypa Grand Prix) (1975),Adventure|Animation|Children|Comedy
13928,2.5,69805.0,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy
13929,3.0,69809.0,The Inhabited Island (2008),Fantasy|Sci-Fi
13930,3.5,69811.0,Odgrobadogroba (2005),Comedy|Drama
13931,1.0,69818.0,Franklyn (2008),Drama|Fantasy|Romance|Thriller
13932,2.0,69821.0,Men of War (1994),Action|Drama
13933,0.5,69830.0,Iron Maiden: Flight 666 (2009),Documentary
13934,2.0,69842.0,Good Dick (2008),Comedy|Drama|Romance
13935,2.0,69844.0,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
13936,4.0,69849.0,Roots (1977),Drama|War
13937,1.5,69856.0,Mélo (1986),Drama|Romance
13938,3.0,69858.0,Love unto Death (L'amour a mort) (1984),Drama
13939,2.5,69860.0,Eichmann (2007),Drama|War
13940,3.0,69864.0,Blue Blood (2006),Documentary
13941,0.5,69873.0,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les) (1998)",Children|Comedy|Fantasy|Sci-Fi
13942,1.0,69878.0,Who Killed Nancy? (2009),Documentary
13943,1.0,69880.0,Summer of Fear (1996),Drama|Horror|Mystery|Thriller
13944,2.0,69904.0,Open Water 2: Adrift (2006),Drama|Thriller
13945,0.5,69906.0,Possessed (2000),Drama|Horror
13946,1.5,69908.0,"Group, The (1966)",Drama
13947,3.0,69911.0,Senso (1954),Drama|Romance|War
13948,1.0,69917.0,Slap Shot 2: Breaking the Ice (2002),Comedy
13949,1.5,69919.0,"Mark of Cain, The (2007)",Drama
13950,1.0,69926.0,"Strawberry Blonde, The (1941)",Comedy|Romance
13951,1.0,69928.0,"Muppet Musicians of Bremen, The (1972)",Children|Comedy|Musical
13952,2.5,69931.0,"Brief Vacation, A (breve vacanza, Una) (1973)",Drama|Romance
13953,2.5,69934.0,My Sassy Girl (2008),Comedy|Drama|Romance
13954,1.5,69945.0,"Fast and the Furious, The (1955)",Crime|Mystery
13955,2.0,69947.0,Game of Death II (a.k.a. Tower of Death) (Si wang ta) (1981),Action|Mystery
13956,1.5,69949.0,Rosso (1985),Crime|Drama
13957,3.0,69951.0,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy
13958,1.0,69953.0,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary
13959,0.5,69957.0,Sink or Swim (1990),Documentary
13960,1.5,69964.0,"Giant of Marathon, The (Battaglia di Maratona, La) (1959)",Action|Drama|War
13961,1.5,69971.0,Ludwig (1972),Drama
13962,3.5,69974.0,Shiver (Eskalofrío) (2008),Horror|Thriller
13963,3.0,69979.0,Haaveiden kehä (2002),Drama
13964,2.5,69981.0,Winter of Frozen Dreams (2009),Crime|Drama
13965,1.5,69986.0,"Cold Water (Eau Froide, L') (1994)",Drama
13966,2.0,69988.0,Humpday (2009),Comedy
13967,1.0,69992.0,Ten Inch Hero (2007),Comedy|Drama|Romance
13968,1.0,69995.0,Tokyo Sonata (2008),Drama
13969,2.0,70008.0,Kill Your Darlings (2006),Comedy|Drama
13970,1.5,70015.0,Polytechnique (2009),Crime|Drama
13971,1.0,70032.0,Visioneers (2008),Comedy
13972,3.0,70046.0,"Vault of Horror, The (1973)",Horror|Mystery
13973,2.0,70048.0,"Dark Backward, The (1991)",Comedy
13974,1.5,70050.0,Blue City (1986),Action|Crime|Drama
13975,3.0,70062.0,Judas Kiss (1998),Crime|Drama|Thriller
13976,2.0,70064.0,Streets of Blood (2009),Action|Thriller
13977,3.5,70088.0,Jonathan Livingston Seagull (1973),Drama
13978,1.0,70093.0,Cheri (2009),Romance
13979,1.0,70102.0,One Week (2008),Adventure|Drama
13980,1.0,70118.0,"Run, Simon, Run (1970)",Adventure|Thriller
13981,1.5,70121.0,'Neath the Arizona Skies (1934),Western
13982,2.0,70126.0,Pavement: Slow Century (2002),Documentary
13983,0.5,70128.0,Mortel transfert (2001),Comedy|Crime|Thriller
13984,1.5,70130.0,Loulou (1980),Drama|Romance
13985,3.5,70133.0,"Answer Man, The (a.k.a. Arlen Faber) (2009)",Comedy|Romance
13986,0.5,70146.0,Rage at Dawn (1955),Western
13987,0.5,70148.0,Paradise Canyon (1935),Crime|Western
13988,0.5,70152.0,"Perfect Fake, A (2005)",Documentary
13989,2.5,70155.0,Seven Years Bad Luck (1921),Comedy
13990,2.5,70157.0,"Gang's All Here, The (1943)",Comedy|Musical|Romance
13991,1.0,70159.0,Orphan (2009),Drama|Horror|Mystery|Thriller
13992,2.0,70173.0,Afterburn (1992),Drama
13993,1.5,70175.0,Winged Creatures (Fragments) (2008),Crime|Drama
13994,1.0,70181.0,Rainbow Valley (1935),Action|Romance|Western
13995,3.5,70183.0,"Ugly Truth, The (2009)",Comedy|Drama|Romance
13996,3.0,70186.0,Heimat - A Chronicle of Germany (Heimat - Eine deutsche Chronik) (1984),Drama
13997,3.0,70188.0,Wild River (1960),Drama|Romance
13998,4.5,70197.0,My First War (2008),Documentary
13999,3.0,70201.0,High Hopes (1988),Comedy
14000,2.5,70204.0,Tulsa (1949),Action|Drama|Romance
14001,3.5,70206.0,"Collector, The (2009)",Crime|Horror|Thriller
14002,2.0,70208.0,"Perfect Getaway, A (2009)",Horror|Thriller
14003,1.0,70223.0,Fanfan la Tulipe (Fan-Fan the Tulip) (1952),Action|Adventure|Comedy|Romance|War
14004,1.0,70227.0,Dark Ride (2006),Horror|Thriller
14005,2.5,70229.0,House (2008),Drama|Horror|Thriller
14006,2.5,70235.0,Dallas 362 (2003),Drama
14007,3.5,70237.0,Moonshot (2009),Drama
14008,2.5,70282.0,Aliens in the Attic (2009),Adventure|Children|Fantasy|Sci-Fi
14009,2.5,70286.0,District 9 (2009),Mystery|Sci-Fi|Thriller
14010,3.0,70293.0,Julie & Julia (2009),Comedy|Drama|Romance
14011,1.0,70295.0,"Beaches of Agnes, The (Plages d'Agnès, Les) (2008)",Documentary
14012,2.0,70301.0,Obsessed (2009),Crime|Drama|Thriller
14013,3.5,70305.0,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller
14014,3.0,70315.0,Friend Zone (Pagafantas) (2009),Comedy
14015,2.5,70318.0,"Black Box, The (La boîte noire) (2005)",Mystery|Thriller
14016,3.5,70331.0,My Stars (Mes stars et moi) (2008),Comedy
14017,3.0,70334.0,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance
14018,2.0,70336.0,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
14019,0.5,70342.0,Séraphine (2008),Drama|War
14020,3.0,70344.0,Cold Souls (2009),Comedy|Drama
14021,2.0,70355.0,Daddy Nostalgia (Daddy Nostalgie) (1990),Drama
14022,3.5,70361.0,12 Rounds (2009),Action|Thriller
14023,2.0,70366.0,"Silent Night, Deadly Night Part 2 (1987)",Comedy|Horror
14024,1.5,70370.0,"Boys from Fengkuei, The (Feng gui lai de ren) (1983)",Drama
14025,2.5,70374.0,"Left-Hand Side of the Fridge, The (Moitié gauche du frigo, La) (2000)",Comedy
14026,3.0,70377.0,Where Danger Lives (1950),Drama|Film-Noir|Romance|Thriller
14027,4.0,70410.0,"Killing Room, The (2009)",Drama|Mystery|Thriller
14028,1.0,70418.0,Introducing Dorothy Dandridge (1999),Drama|Musical|Romance
14029,3.0,70421.0,"Summer at Grandpa's, A (Dong dong de jia qi) (1984)",Drama
14030,3.0,70423.0,"Time to Live, a Time to Die, A (Tong nien wang shi) (1985)",Drama
14031,3.5,70425.0,"One and Only, The (Eneste ene, Den) (1999)",Comedy|Romance
14032,3.0,70432.0,Fail Safe (2000),Drama|Thriller
14033,2.5,70451.0,Max Manus (2008),Action|Drama|War
14034,1.5,70465.0,Jerusalema (Gangster's Paradise: Jerusalema) (2008),Action|Crime|Drama
14035,2.5,70488.0,Wings of Hope (Julianes Sturz in den Dschungel) (2000),Adventure|Documentary
14036,3.5,70490.0,"Trail Beyond, The (1934)",Action|Adventure|Western
14037,3.5,70492.0,Winds of the Wasteland (1936),Western
14038,1.0,70495.0,Kill Buljo: The Movie (2007),Action|Comedy
14039,2.5,70497.0,Stone of Destiny (2008),Adventure|Comedy|Crime|Drama
14040,4.0,70500.0,Okie Noodling (2001),Documentary
14041,0.5,70507.0,"Age of Ignorance, The (a.k.a. Days of Darkness) (L'âge des ténèbres) (2007)",Comedy|Drama|Fantasy
14042,0.5,70511.0,Randy Rides Alone (1934),Western
14043,2.5,70513.0,West of the Divide (1934),Romance|Western
14044,0.5,70517.0,Army Brats (Schatjes!) (1984),Children|Comedy
14045,3.5,70521.0,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi
14046,2.5,70529.0,Je suis né d'une cigogne (1999),Comedy|Fantasy
14047,2.5,70531.0,"Star Packer, The (1934)",Action|Romance|Western
14048,2.0,70533.0,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi
14049,0.5,70535.0,Love Hina Christmas Special: Silent Eve (Rabu Hina kurisumasu supesharu: Sairento ivu) (2000),Animation|Comedy|Romance
14050,3.5,70537.0,Moliere (1978),Drama
14051,3.5,70541.0,Floating Clouds  (Ukigumo) (1955),Drama|Romance
14052,2.0,70543.0,Japanese Girls at the Harbor (Minato no nihon musume) (1933),Drama
14053,1.5,70545.0,"Deal, The (2008)",Comedy
14054,4.0,70549.0,Doing Time on Maple Drive (1992),Drama
14055,1.5,70559.0,"Line, The (La linea) (2008)",Action|Crime|Drama|Thriller
14056,1.5,70562.0,"Ramen Girl, The (2008)",Comedy|Drama|Romance
14057,3.0,70565.0,"Goods: Live Hard, Sell Hard, The (2009)",Comedy
14058,2.0,70567.0,Adam (2009),Drama|Romance
14059,0.5,70571.0,Just Sex and Nothing Else (Csak szex és más semmi) (2005),Comedy
14060,0.5,70587.0,Alien Trespass (2009),Comedy|Sci-Fi
14061,1.0,70591.0,Ignition (2001),Action|Drama
14062,3.5,70593.0,Dillinger and Capone (1995),Crime|Drama
14063,2.0,70595.0,"Next Stop, Greenwich Village (1976)",Comedy
14064,3.0,70597.0,Gigantic (2008),Comedy|Romance
14065,1.5,70599.0,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi
14066,1.0,70607.0,Feast II: Sloppy Seconds (2008),Action|Comedy|Horror|Thriller
14067,1.0,70609.0,Katze im Sack (2005),Drama
14068,1.0,70611.0,Traffic Affairs (Mitfahrer) (2004),Drama
14069,2.5,70629.0,Waterland (1992),Drama
14070,3.5,70637.0,I Can't Think Straight (2007),Drama|Romance
14071,2.0,70641.0,Miss March (2009),Comedy
14072,2.0,70643.0,Bandslam (2009),Comedy|Drama|Musical
14073,0.5,70649.0,"City of Sadness, A (Bei qing cheng shi) (1989)",Drama
14074,0.5,70656.0,Harvard Beats Yale 29-29 (2008),Documentary
14075,1.0,70659.0,"Great Happiness Space, The: Tale of an Osaka Love Thief (2006)",Documentary
14076,0.5,70661.0,Tyler Perry's Meet the Browns (2008),Comedy|Drama|Romance
14077,3.0,70663.0,"I Love You, Beth Cooper (2009)",Comedy|Romance
14078,2.0,70670.0,Second Wind (Le deuxième souffle) (Second Breath) (1966),Crime|Drama|Film-Noir
14079,1.0,70678.0,Huhwihaji Anha (No Regret) (2006),Drama
14080,1.0,70682.0,Detroit Metal City (Detoroito Metaru Shiti) (2008),Comedy|Drama|Musical
14081,0.5,70684.0,Daughter of the Nile (Ni luo he nu er) (1987),Drama
14082,0.5,70687.0,Paper Heart (2009),Comedy|Documentary|Drama|Romance
14083,2.0,70689.0,Mystery Street (1950),Crime|Drama|Film-Noir
14084,3.0,70695.0,"Haunting of Molly Hartley, The (2008)",Drama|Horror|Thriller
14085,0.5,70697.0,G-Force (2009),Action|Adventure|Children|Fantasy
14086,2.0,70703.0,Christopher Columbus: The Discovery (1992),Adventure
14087,0.5,70706.0,Fighting (2009),Action|Drama
14088,3.0,70708.0,Tetro (2009),Drama|Mystery
14089,2.0,70712.0,Abandon Ship! (Seven Waves Away) (1957),Adventure|Drama
14090,1.0,70722.0,"Good Men, Good Women (Hao nan hao nu) (1995)",Drama|Romance
14091,2.5,70724.0,Side Street (1949),Crime|Drama|Film-Noir
14092,1.0,70726.0,Adoration (2008),Drama
14093,2.0,70728.0,Bronson (2009),Action|Comedy|Drama|Thriller
14094,1.0,70730.0,Feel the Noise (2007),Drama
14095,2.5,70740.0,I Really Hate My Job (2007),Comedy|Drama
14096,2.0,70742.0,"Matador, The (2008)",Documentary
14097,3.5,70751.0,Little Richard (2000),Drama
14098,1.5,70762.0,"Curiosity of Chance, The (2006)",Comedy
14099,3.0,70769.0,If Only (2004),Drama|Fantasy|Romance|Thriller
14100,0.5,70789.0,"Susana (Devil and the Flesh, The) (1951)",Drama|Romance
14101,4.0,70792.0,Vengeance Valley (1951),Western
14102,3.0,70795.0,Great Guy (1936),Crime|Drama|Mystery
14103,1.0,70797.0,"Hurricane Express, The (1932)",Adventure|Crime|Drama
14104,1.0,70800.0,Paris (2007),Documentary
14105,1.5,70802.0,"Secret of Moonacre, The (2008)",Adventure|Fantasy|Romance
14106,1.5,70804.0,Olympia Part One: Festival of the Nations (Olympia 1. Teil - Fest der Völker) (1938),Documentary
14107,2.0,70806.0,Olympia Part Two: Festival of Beauty (Olympia 2. Teil - Fest der Schönheit) (1938),Documentary
14108,4.0,70817.0,Shadow Warriors 2 (Assault on Devil's Island) (1997),Action|Adventure|Thriller
14109,3.5,70819.0,The Shadow of the Eagle (1932),Crime|Drama|Mystery|Thriller
14110,1.5,70821.0,Cinematographer Style (2006),Documentary
14111,1.0,70824.0,"Cell 2, The (2009)",Horror|Sci-Fi|Thriller
14112,1.0,70826.0,Summer School (2006),Horror
14113,3.5,70828.0,Space Odyssey: Voyage to the Planets (2004),Documentary|Drama|Sci-Fi
14114,1.0,70831.0,Krakatoa: The Last Days (2006),Documentary|Drama
14115,2.0,70833.0,Queen Kelly (1929),Drama
14116,3.5,70839.0,Midnight Bayou (2009),Drama|Mystery|Romance
14117,1.0,70843.0,Northern Lights (2009),Drama|Mystery|Romance
14118,2.5,70846.0,Lorna's Silence (Le silence de Lorna) (2008),Drama
14119,2.0,70849.0,"Doulos, Le (1962)",Crime|Thriller
14120,3.0,70862.0,It Might Get Loud (2008),Documentary
14121,1.5,70864.0,Botched (2007),Comedy|Crime|Horror|Thriller
14122,4.0,70867.0,Lonely Street (2009),Comedy|Mystery
14123,1.5,70869.0,High Noon (2009),Drama|Mystery|Romance
14124,1.0,70871.0,"Day in the Country, A (Partie de campagne) (1936)",Drama|Romance
14125,4.0,70877.0,Moonfleet (1955),Adventure|Drama
14126,4.5,70880.0,7 Women (a.k.a. Seven Women) (1966),Drama
14127,2.5,70887.0,Vacancy 2: The First Cut (2009),Horror|Thriller
14128,2.0,70889.0,"Pom Pom Girls, The (1976)",Comedy
14129,2.0,70891.0,Tribute (2009),Drama|Mystery|Romance
14130,2.5,70898.0,Post Grad (2009),Comedy
14131,3.0,70912.0,Goodbye Solo (2008),Drama
14132,4.0,70914.0,Long John Silver (1954),Action|Adventure
14133,0.5,70920.0,Questo piccolo grande amore (2009),Comedy|Romance
14134,2.0,70924.0,Voices (1979),Drama|Romance
14135,3.5,70927.0,To Each His Own Cinema (Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence) (2007),Comedy|Drama
14136,4.0,70932.0,My Life in Ruins (2009),Comedy
14137,1.5,70946.0,Troll 2 (1990),Fantasy|Horror
14138,2.5,70948.0,London (1994),Documentary
14139,2.0,70958.0,Paris 36 (Faubourg 36) (2008),Drama|Musical|Romance
14140,0.5,70961.0,Murder Ahoy (1964),Comedy|Crime|Drama|Mystery
14141,2.0,70964.0,Witch Hunt (2008),Documentary
14142,1.0,70968.0,"Dog Year, A (2009)",Comedy|Drama
14143,2.0,70970.0,Good (2008),Drama|War
14144,0.5,70976.0,"Romance of Astrea and Celadon, The (Les amours d'Astrée et de Céladon) (2007)",Drama|Romance
14145,1.5,70978.0,Boyfriends and Girlfriends (a.k.a. My Girlfriend's Boyfriend) (L'ami de mon amie) (1987),Comedy
14146,3.0,70984.0,Taking Woodstock (2009),Comedy
14147,1.0,70988.0,Norma Jean & Marilyn (1996),Drama
14148,1.5,70990.0,If These Walls Could Talk (1996),Drama
14149,4.0,70992.0,Cargo 200 (Gruz 200) (2007),Drama
14150,1.0,70994.0,Halloween II (2009),Horror|Thriller
14151,0.5,71007.0,Meteor (2009),Action|Drama|Sci-Fi
14152,1.0,71011.0,Five Graves to Cairo (1943),Thriller|War
14153,3.5,71014.0,"Dark Corner, The (1946)",Crime|Drama|Film-Noir
14154,2.0,71017.0,Full Body Massage (1995),Drama
14155,0.5,71027.0,"Good Marriage, A (Beau mariage, Le) (1982)",Comedy|Drama|Romance
14156,1.5,71029.0,Videocracy (Videocracy - Basta apparire) (2009),Documentary
14157,2.0,71033.0,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
14158,1.5,71047.0,"Day After Trinity, The (1981)",Documentary
14159,4.5,71057.0,9 (2009),Adventure|Animation|Sci-Fi
14160,2.0,71065.0,Cosmonaut (Cosmonauta) (2009),Comedy
14161,1.0,71067.0,Carry on Screaming! (1966),Comedy|Horror
14162,1.0,71069.0,Green Street Hooligans 2 (2009),Action|Crime|Drama
14163,3.5,71094.0,Randy and the Mob (2007),Comedy|Crime
14164,0.5,71096.0,Detective (Détective) (1985),Crime|Drama
14165,3.0,71102.0,"Three Musketeers, The (1933)",Action|Adventure|Thriller
14166,3.0,71104.0,Seven Sinners (1940),Comedy|Drama|Romance
14167,3.5,71106.0,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
14168,2.5,71108.0,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery
14169,1.0,71110.0,Kahlekuningas (2002),Comedy|Drama
14170,2.0,71112.0,Mentiras y gordas (2009),Comedy|Drama|Romance
14171,4.5,71114.0,Fuga de cerebros (2009),Comedy
14172,2.0,71116.0,Living with Michael Jackson (2003),Documentary
14173,1.5,71129.0,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi
14174,3.0,71131.0,"Most Hated Family in America, The (2007)",Documentary
14175,1.5,71133.0,Lies and Illusions (2009),Action|Comedy|Thriller
14176,2.5,71135.0,Pandorum (2009),Horror|Sci-Fi|Thriller
14177,2.0,71139.0,Paraíso Travel (2008),Adventure|Drama|Romance
14178,1.5,71141.0,Airbag (1997),Action|Comedy|Crime|Thriller
14179,3.5,71143.0,Peter Ibbetson (1935),Drama|Fantasy|Romance
